latitude,longitude,altitude,geometry,pull_date,fire_name,fire_number,area,report_date,dayof_pull
31.198,-82.516,,Point,7/17/2011,SWEAT FARM AGAIN,GA-GAS-011032,19169,7/16/2011,1
30.991,-82.111,,Point,7/17/2011,RACEPOND,GA-GAS-201103,20934,7/16/2011,1
32.715,-99.325,,Point,7/17/2011,JETER II,TX-TXS-011291,2000,7/16/2011,1
32.952,-101.101,,Point,7/17/2011,BROWNING,TX-TXS-011275,2182,7/16/2011,1
28.619,-80.755,,Point,7/17/2011,TIMBERLINE,FL-MIR-201154,2800,7/15/2011,1
34.363,-97.061,,Point,7/17/2011,ARBUCKLE COMPLEX,OK-OKS-511004,2563,7/15/2011,1
30.94,-104.242,,Point,7/17/2011,WILLIAMS,TX-TXS-011287,1948,7/16/2011,1
33.111,-101.226,,Point,7/17/2011,CLAY,TX-TXS-011284,5000,7/16/2011,1
34.056,-98.848,,Point,7/17/2011,NORTH FORK,TX-TXS-011290,441,7/16/2011,1
34.733,-100.554,,Point,7/17/2011,CINCH RANCH,TX-TXS-011288,475,7/14/2011,1
35.492,-102.522,,Point,7/17/2011,AGUA CREEK,TX-TXS-011286,300,7/16/2011,1
35.195,-95.442,,Point,7/17/2011,WEST LIBERTY,OK-ECU-11-20347,104,7/16/2011,1
32.421,-100.32,,Point,7/17/2011,NOLAN COUNTY COMPLEX,TX-TXS-011280,3880,7/16/2011,1
35.139,-96.124,,Point,7/17/2011,TICK HAVEN,OK-OMA-011091,586,7/16/2011,1
35.379,-111.934,,Point,7/24/2011,BEALE,AZ-KNF-000631,1200,7/23/2011,1
30.73,-82.369,,Point,7/24/2011,HONEY PRAIRIE,GA-OKR-000001,302680,7/23/2011,1
34.844,-78.72,,Point,7/24/2011,SIMMONS ROAD,NC-NCS-11-009-049,5438,7/23/2011,1
34.544,-77.673,,Point,7/24/2011,JUNIPER ROAD,NC-NCS-11-071-048,31140,7/23/2011,1
30.303,-104.107,,Point,7/24/2011,POOR FARM,TX-TXS-011297,1200,7/23/2011,1
30.288,-104.126,,Point,7/24/2011,CROWLEY,TX-TXS-011295,1945,7/23/2011,1
29.483,-102.888,,Point,7/24/2011,BLACK GAP,TX-TXS-011298,300,7/23/2011,1
35.306,-96.54,,Point,7/24/2011,GRASSHOPPER,OK-WEA-011033,169,7/21/2011,1
30.399,-103.93,,Point,7/24/2011,NE MARFA,TX-TXS-011294,500,7/23/2011,1
30.431,-101.809,,Point,7/24/2011,INDEPENDANCE CREEK,TX-TXS-011296,389,7/23/2011,1
35.812,-106.541,,Point,7/24/2011,LAS CONCHAS,NM-N6S-000451-N,156593,7/23/2011,1
35.812,-105.837,,Point,7/24/2011,PACHECO,NM-SNF-000198,10250,7/23/2011,1
32.086,-104.722,,Point,7/24/2011,LOOKOUT COMPLEX,NM-LNF-000038,14132,7/23/2011,1
33.296,-108.505,,Point,7/24/2011,JACK COMPLEX,NM-GNF-000657,4946,7/22/2011,1
34.872,-104.259,,Point,7/24/2011,BULL,NM-N4S-020,1200,7/22/2011,1
33.68,-108.971,,Point,7/24/2011,EAGLE FIRE,NM-GNF-000705,140,7/23/2011,1
33.529,-108.497,,Point,7/24/2011,SEVEN HL,NM-GNF-000791,1131,7/23/2011,1
34.376,-103.833,,Point,7/24/2011,NORTH RANGE,NM-N5S-071,440,7/23/2011,1
43.701,-104.105,,Point,7/24/2011,WHOOPUP,WY-WEX-110436,10512,7/23/2011,1
45.422,-114.15,,Point,7/24/2011,INDIAN,ID-SCF-11089,1214,7/23/2011,1
40.254,-111.892,,Point,7/24/2011,DYNO,UT-NWS-0240,504,7/23/2011,1
40.645,-116.423,,Point,7/24/2011,GRISWALD,NV-EKD-000780,2000,7/23/2011,1
33.277,-116.537,,Point,7/24/2011,EAGLE,CA-MVU-008019,9000,7/23/2011,1
36.268,-118.511,,Point,7/24/2011,LION,CA-SQF-002087,6950,7/23/2011,1
64.62,-147.865,,Point,7/24/2011,BONNIFIELD 1,AK-MID-000457,2187,7/23/2011,1
63.885,-150.173,,Point,7/24/2011,CHITSIA MOUNTAIN,AK-TAD-000461,1233,7/23/2011,1
66.641,-153.537,,Point,7/24/2011,SIRUK CREEK,AK-TAD-000450,529,7/23/2011,1
30.73,-82.369,,Point,7/31/2011,HONEY PRAIRIE,GA-OKR-000001,303247,7/30/2011,1
34.844,-78.72,,Point,7/31/2011,SIMMONS ROAD,NC-NCS-11-009-049,5438,7/30/2011,1
34.544,-77.673,,Point,7/31/2011,JUNIPER ROAD,NC-NCS-11-071-048,31140,7/30/2011,1
30.426,-103.82,,Point,7/31/2011,MITRE PEAK,TX-TXS-011305,2000,7/30/2011,1
36.275,-94.681,,Point,7/31/2011,COLCORD,OK-NEU-11-30376,300,7/30/2011,1
35.668,-94.888,,Point,7/31/2011,DIAMOND RIDGE,OK-NEU-11-30366,268,7/30/2011,1
35.883,-95.011,,Point,7/31/2011,STICKROSS MOUNTAIN,OK-NEU-11-30380,150,7/30/2011,1
36.736,-94.669,,Point,7/31/2011,LARSON LAND AND CATTLE,OK-NEU-11-30381,120,7/30/2011,1
35.734,-94.521,,Point,7/31/2011,MUD SPRING,OK-NEU-11-30384,115,7/30/2011,1
35.706,-94.529,,Point,7/31/2011,WHITE LIGHTING,OK-NEU-11-30387,110,7/30/2011,1
27.857,-80.54,,Point,7/31/2011,STUMPER FLATS,FL-FLS-2011-16-0716,1000,7/31/2011,1
30.294,-102.445,,Point,7/31/2011,STEGALL,TX-TXS-011301,4604,7/30/2011,1
30.3,-98.044,,Point,7/31/2011,MAGNOLIA,TX-TXS-011304,370,7/30/2011,1
35.812,-106.541,,Point,7/31/2011,LAS CONCHAS,NM-N6S-000451-N,156593,7/30/2011,1
32.086,-104.722,,Point,7/31/2011,LOOKOUT COMPLEX,NM-LNF-000038,22661,7/30/2011,1
35.812,-105.837,,Point,7/31/2011,PACHECO,NM-SNF-000198,10250,7/30/2011,1
36.268,-118.511,,Point,7/31/2011,LION,CA-SQF-002087,18012,7/30/2011,1
33.277,-116.537,,Point,7/31/2011,EAGLE,CA-MVU-008019,14100,7/30/2011,1
45.422,-114.15,,Point,7/31/2011,INDIAN,ID-SCF-11089,1694,7/30/2011,1
42.388,-114.85,,Point,7/31/2011,ROSEWORTH,ID-TFD-000281,1098,7/30/2011,1
44.273,-116.533,,Point,7/31/2011,SOUL,ID-BOD-000393,350,7/30/2011,1
43.815,-109.558,,Point,7/31/2011,NORTON POINT,WY-SHF-200,10997,7/30/2011,1
41.524,-117.441,,Point,7/31/2011,MARTIN CREEK,NV-WID-000206,2528,7/30/2011,1
39.917,-119.805,,Point,7/31/2011,WILDCAT,NV-CCD-0690,2000,7/30/2011,1
39.552,-119.856,,Point,7/31/2011,GREEN RIVER,NV-HTF-0677,300,7/30/2011,1
39.739,-119.269,,Point,7/31/2011,NARROWS,NV-WID-204,3500,7/30/2011,1
40.81,-120.039,,Point,7/31/2011,R-1,CA-NOD-3195,350,7/30/2011,1
33.342,-92.283,,Point,8/7/2011,MORO BAY,AR-ARS-221_D1,100,8/6/2011,1
33.396,-92.092,,Point,8/7/2011,HERMITAGE 1,AR-ARS-215_D4,100,8/5/2011,1
35.99,-113.95,,Point,8/7/2011,NEW WATER,AZ-GCP-000000000128,9813,8/6/2011,1
44.721,-120.229,,Point,8/7/2011,SUTTON MOUNTAIN,OR-PRD--000324,4000,8/6/2011,1
45.301,-121.017,,Point,8/7/2011,BROWN ROAD,OR-PRD-000328,5650,8/6/2011,1
44.858,-120.796,,Point,8/7/2011,DEADMAN CANYON,OR-PRD-000314,3869,8/6/2011,1
39.846,-123.083,,Point,8/7/2011,PASS,CA-MEU-005340,644,8/6/2011,1
36.268,-118.511,,Point,8/7/2011,LION,CA-SQF-002087,19904,8/6/2011,1
42.992,-114.883,,Point,8/7/2011,DEAD HORSE CAVE,ID-TFD-000310,3000,8/6/2011,1
37.424,-112.56,,Point,8/7/2011,SCHOOL WASH,UT-DIF-110493,110,8/6/2011,1
38.111,-113.158,,Point,8/7/2011,WRANGLER,UT-CCD-110513,8480,8/6/2011,1
40.214,-111.901,,Point,8/7/2011,CHAPARRAL,UT-SLD-000309,565,8/6/2011,1
42.868,-114.527,,Point,8/7/2011,DOUBLE A,ID-TFD-000314,12504,8/6/2011,1
42.081,-114.793,,Point,8/7/2011,BROWNS BENCH,ID-TFD-000326,442,8/6/2011,1
42.862,-115.121,,Point,8/7/2011,WINDMILL,ID-TFD-000309,17382,8/6/2011,1
40.613,-118.621,,Point,8/7/2011,LAST CHANCE,NV-WID-100242,7500,8/6/2011,1
32.071,-105.263,,Point,8/7/2011,LINCOLN CANYON,NM-N5S-000100,9431,8/6/2011,1
35.608,-94.716,,Point,8/7/2011,LOW GAP,OK-NEU-11-30420,325,8/6/2011,1
25.733,-80.533,,Point,8/7/2011,AFTERNOON,FL-EVP-110075,10000,8/4/2011,1
31.469,-98.316,,Point,8/7/2011,CENTER CITY,TX-TXS-011314,1701,8/6/2011,1
30.244,-97.27,,Point,8/7/2011,EPW,TX-TXS-011313,850,8/6/2011,1
32.735,-99.958,,Point,8/7/2011,CR 3116,TX-TXS-011316,300,8/6/2011,1
36.002,-94.966,,Point,8/7/2011,WORKMAN FARM,OK-NEU-11-30411,300,8/6/2011,1
35.641,-94.634,,Point,8/7/2011,LANGLEY HILL,OK-NEU-11-30396,110,8/6/2011,1
35.391,-95.239,,Point,8/7/2011,DRY CREEK,OK-ECU-11-42017,650,8/6/2011,1
36.326,-96.223,,Point,8/7/2011,TOOTHMAN 2,OK-OSA-011105,2013,8/6/2011,1
35.199,-95.964,,Point,8/7/2011,MUDDY WATER,OK-OMA-011101,159,8/6/2011,1
35.124,-96.076,,Point,8/7/2011,GOBBLER CREEK,OK-OMA-011100,823,8/6/2011,1
34.584,-95.093,,Point,8/7/2011,BLACK FORK,OK-SEU-11-10409,360,8/5/2011,1
34.456,-95.291,,Point,8/7/2011,BLUE GATE,OK-SEU-11-10400,600,8/5/2011,1
36.029,-96.695,,Point,8/7/2011,DEEP ROCK,OK-SHA-001135,600,8/5/2011,1
34.854,-94.86,,Point,8/7/2011,BLUE BRANCH,AR-OUF-011129,1300,8/5/2011,1
36.27,-94.344,,Point,8/7/2011,HONEY CREEK,AR-ARS-212_D7,300,8/6/2011,1
47.675,-119.382,,Point,8/14/2011,HIGHWAY 17,WA-WFS-000203,600,8/13/2011,1
38.735,-122.283,,Point,8/14/2011,KNOXVILLE,CA-LNU-0006369,300,8/13/2011,1
38.782,-112.083,,Point,8/14/2011,GAP,UT-SCS-000219,410,8/13/2011,1
32.349,-104.507,,Point,8/14/2011,TOM'S CANYON,NM-CAD-000100,7570,8/12/2011,1
33.222,-105.001,,Point,8/14/2011,BATON ROUGE COMPLEX,NM-ROD-000037,28165,8/12/2011,1
43.436,-103.85,,Point,8/14/2011,COAL CANYON,SD-BKF-110573,1327,8/13/2011,1
34.493,-100.778,,Point,8/14/2011,OXBOW,TX-TXS-011325,650,8/13/2011,1
32.494,-98.544,,Point,8/14/2011,RANGER HILL,TX-TXS-011330,1800,8/13/2011,1
33.013,-95.255,,Point,8/14/2011,CLOPTON ROAD,TX-TXS-011331,349,8/13/2011,1
34.498,-100.794,,Point,8/14/2011,TIMPICO,TX-TXS-011326,1450,8/13/2011,1
36.578,-76.501,,Point,8/14/2011,LATERAL WEST,VA-GDR-11005,6156,8/13/2011,1
32.189,-100.706,,Point,8/14/2011,TRI-RANCH COMPLEX,TX-TXS-011327,2000,8/13/2011,1
38.935,-78.338,,Point,8/14/2011,WALLOW,VA-VAF-000194,105,8/13/2011,1
30.461,-102.371,,Point,8/14/2011,JACKSON,TX-TXS-011328,310,8/12/2011,1
30.142,-104.265,,Point,8/14/2011,BRAD KELLY,TX-TXS-011319,3435,8/11/2011,1
36.863,-80.056,,Point,8/14/2011,PHILPOTT LAKE,VA-VAS-11050062,168,8/11/2011,1
35.121,-84.628,,Point,8/14/2011,BLUFF,TN-CNF-000007,100,8/13/2011,1
36.217,-112.235,,Point,8/21/2011,POINT,AZ-GCP-0098,2524,8/20/2011,1
36.578,-76.501,,Point,8/21/2011,LATERAL WEST,VA-GDR-11005,5961,8/20/2011,1
31.27,-97.76,,Point,8/21/2011,ROBINETTE,TX-TXS-011353,1500,8/20/2011,1
34.594,-101.069,,Point,8/21/2011,BARREL CREEK,TX-TXS-011349,1444,8/20/2011,1
30.033,-104.189,,Point,8/21/2011,SHIRLEY RANCH,TX-TXS-011350,1255,8/20/2011,1
35.932,-94.769,,Point,8/21/2011,CROW,OK-NEU-11-30441,500,8/19/2011,1
30.917,-99.416,,Point,8/21/2011,BLOCKHOUSE,TX-TX-011347,386,8/20/2011,1
30.707,-99.484,,Point,8/21/2011,TRI-COUNTY,TX-TXS-011352,400,8/20/2011,1
30.98,-94.27,,Point,8/21/2011,DAVIS  CEMETERY,TX-TXS-011341,387,8/18/2011,1
30.942,-104.326,,Point,8/21/2011,HART MOUNTAIN,TX-TXS-011351,300,8/20/2011,1
38.935,-78.338,,Point,8/21/2011,WALLOW,VA-VAF-000194,166,8/20/2011,1
30.987,-94.201,,Point,8/21/2011,COUNTY ROAD 32,TX-TXS-011343,1522,8/20/2011,1
41.829,-112.866,,Point,8/21/2011,LOCOMOTIVE,UT-SLD-000391,5200,8/20/2011,1
41.946,-112.591,,Point,8/21/2011,RATTLESNAKE PASS,UT-BRS-000396,1500,8/20/2011,1
43.842,-116.468,,Point,8/21/2011,MM11 HWY16,ID-BOD-000586,300,8/20/2011,1
45.517,-114.511,,Point,8/21/2011,SADDLE COMPLEX,ID-SCF-011175,748,8/20/2011,1
38.51,-109.068,,Point,8/21/2011,SALLYS HOLLOW,UT-MLF-1214,410,8/20/2011,1
44.529,-121.188,,Point,8/21/2011,K-N-T HAMLET,OR-WSA-00089,300,8/20/2011,1
47.664,-120.735,,Point,8/21/2011,TUMWATER CANYON,WA-OWF-000323,254,8/20/2011,1
38.848,-119.639,,Point,8/21/2011,RAY MAY,NV-CCD-793,3895,8/20/2011,1
45.219,-107.937,,Point,8/21/2011,HOSS,MT-CRA-000041,790,8/20/2011,1
47.519,-113.411,,Point,8/21/2011,BIG SALMON LAKE,MT-FNF-248,2700,8/20/2011,1
47.518,-113.281,,Point,8/21/2011,HAMMER CREEK,MT-FNF-008,1250,8/20/2011,1
47.866,-113.716,,Point,8/21/2011,SOUTH FORK LOST CREEK,MT-NWS-000054,910,8/20/2011,1
33.133,-105.077,,Point,8/21/2011,CROOKED COMPLEX,NM-ROD-000042,6192,8/20/2011,1
41.899,-120.123,,Point,8/21/2011,ANNIE,CA-NOD-3546,2076,8/20/2011,1
39.062,-104.886,,Point,8/21/2011,BEAVER CREEK,CO-PSF-1418,100,8/20/2011,1
43.334,-107.318,,Point,8/21/2011,BADWATER,WY-NAX-011233,280,8/19/2011,1
43.815,-109.558,,Point,8/21/2011,NORTON POINT,WY-SHF-200,17200,8/20/2011,1
36.359,-113.16,,Point,8/21/2011,LAVA,AZ-ASD-110425,628,8/20/2011,1
33.835,-111.01,,Point,8/28/2011,TANNER,AZ-TNF-109,150,8/27/2011,1
36.217,-112.235,,Point,8/28/2011,POINT,AZ-GCP-0098,3390,8/27/2011,1
31.985,-110.025,,Point,8/28/2011,FOURR,AZ-CNF-011105,700,8/27/2011,1
46.716,-113.888,,Point,8/28/2011,WEST RIVERSIDE,MT-SWS-000056,2300,8/27/2011,1
48.251,-115.247,,Point,8/28/2011,ARIANA 2,MT-NWS-000514,200,8/27/2011,1
45.17,-106.183,,Point,8/28/2011,DIAMOND COMPLEX,MT-MCD-038,50756,8/27/2011,1
45.55,-114.45,,Point,8/28/2011,SADDLE - BITTERROOT BRANCH,MT-BRF-000207,12383,8/27/2011,1
45.682,-106.887,,Point,8/28/2011,BLACK SPRINGS COMPLEX,MT-NCA-011040,24570,8/27/2011,1
47.297,-112.721,,Point,8/28/2011,BALD BEAR,MT-LCF-001054,300,8/27/2011,1
46.826,-111.069,,Point,8/28/2011,ELK PARK,MT-LCF-001056,600,8/27/2011,1
44.953,-109.309,,Point,8/28/2011,HOLE IN THE WALL,WY-SHF-317,6185,8/27/2011,1
37.097,-107.473,,Point,8/28/2011,SAMBRITO 2,CO-SUA-000236,586,8/27/2011,1
